node,community,cent_degree,cent_betweenness,cent_closeness,cent_pagerank
1358,1,0.0187,0.0034,0.1153,0.0006
1359,11,0.0187,0.0054,0.127,0.0006
136,8,0.018,0.0004,0.1054,0.0006
1360,4,0.018,0.0003,0.0693,0.0006
1361,2,0.026,0.0018,0.08,0.0008
1362,9,0.026,0.001,0.1095,0.0008
1363,6,0.0233,0.0006,0.0708,0.0007
1364,10,0.018,0.0,0.0623,0.0006
1365,5,0.0247,0.0017,0.0948,0.0007
1366,1,0.0213,0.0004,0.1131,0.0007
1367,3,0.0247,0.0017,0.112,0.0007
1368,9,0.0227,0.0008,0.1123,0.0007
1369,5,0.0233,0.0009,0.0847,0.0007
137,6,0.0187,0.0846,0.0892,0.0006
1370,9,0.0233,0.0043,0.106,0.0007
1371,0,0.0227,0.009,0.1067,0.0007
1372,6,0.0227,0.0051,0.0773,0.0007
1373,10,0.022,0.0006,0.0695,0.0007
1374,3,0.022,0.0025,0.1146,0.0007
1375,6,0.0187,0.1411,0.0838,0.0006
1376,6,0.02,0.0204,0.0934,0.0007
1377,11,0.02,0.0027,0.1213,0.0006
1378,5,0.0193,0.0071,0.0967,0.0006
1379,4,0.0193,0.0001,0.0692,0.0006
138,6,0.026,0.0024,0.0751,0.0008
1380,8,0.0233,0.0008,0.1057,0.0007
1381,9,0.0254,0.0009,0.1094,0.0008
1382,0,0.0213,0.0002,0.1078,0.0007
1383,7,0.0227,0.0086,0.1117,0.0007
1384,3,0.018,0.001,0.11,0.0006
1385,6,0.018,0.0022,0.0909,0.0006
1386,10,0.018,0.0,0.0623,0.0006
1387,6,0.018,0.0047,0.0909,0.0006
1388,3,0.0247,0.0009,0.1085,0.0007
1389,6,0.018,0.0009,0.0799,0.0006
139,10,0.018,0.003,0.0732,0.0006
1390,8,0.0213,0.007,0.1078,0.0007
1391,4,0.0233,0.0,0.0551,0.0007
1392,9,0.0207,0.001,0.1077,0.0006
1393,1,0.022,0.0022,0.116,0.0007
1394,6,0.0227,0.0034,0.091,0.0007
1395,4,0.0227,0.0185,0.0693,0.0007
1396,10,0.0274,0.0007,0.0739,0.0008
1397,10,0.0187,0.0003,0.0707,0.0006
1398,9,0.0233,0.0013,0.1056,0.0007
1399,4,0.0213,0.0014,0.0736,0.0007
14,9,0.0254,0.0015,0.1121,0.0008
140,1,0.024,0.007,0.1135,0.0008
1400,9,0.02,0.0067,0.1159,0.0006
1401,9,0.0247,0.0016,0.1072,0.0008
1402,3,0.0233,0.0078,0.1111,0.0007
1403,9,0.0227,0.001,0.107,0.0007
1404,10,0.018,0.0003,0.0735,0.0006
1405,3,0.0254,0.0012,0.112,0.0007
1406,1,0.0227,0.0013,0.1134,0.0007
1407,5,0.0207,0.0399,0.1079,0.0006
1408,8,0.0247,0.0012,0.1061,0.0008
1409,4,0.018,0.0003,0.0736,0.0006
141,0,0.0213,0.0006,0.1035,0.0006
1410,8,0.022,0.0046,0.1138,0.0007
1411,7,0.0213,0.0018,0.1176,0.0007
1412,10,0.018,0.0026,0.0687,0.0006
