node,community,cent_degree,cent_betweenness,cent_closeness,cent_pagerank
G_460,0,0.0113,0.0015,0.0829,0.0006
G_461,10,0.0127,0.0037,0.0964,0.0007
G_462,1,0.0107,0.0011,0.1209,0.0006
G_463,0,0.0113,0.0043,0.0897,0.0006
G_464,10,0.0127,0.0026,0.0946,0.0007
G_465,1,0.0107,0.0641,0.1264,0.0006
G_466,0,0.0127,0.0006,0.0835,0.0007
G_467,4,0.014,0.0016,0.0724,0.0007
G_468,4,0.0113,0.0102,0.0795,0.0006
G_469,0,0.0113,0.0029,0.0852,0.0006
G_47,4,0.0113,0.0011,0.0776,0.0006
G_470,0,0.012,0.0014,0.0811,0.0007
G_471,1,0.0107,0.0009,0.1186,0.0006
G_472,0,0.0153,0.0023,0.0856,0.0008
G_473,4,0.0147,0.0002,0.0676,0.0008
G_474,4,0.014,0.0016,0.0701,0.0007
G_475,1,0.0127,0.0006,0.1207,0.0007
G_476,1,0.0113,0.0004,0.1195,0.0006
G_477,1,0.01,0.0011,0.1131,0.0006
G_478,10,0.01,0.0122,0.1266,0.0006
G_479,10,0.0107,0.0006,0.1132,0.0006
G_48,0,0.0113,0.0029,0.0815,0.0006
G_480,4,0.0107,0.0086,0.0732,0.0006
G_481,4,0.0113,0.0009,0.0724,0.0006
G_482,0,0.0107,0.0015,0.0925,0.0006
G_483,10,0.012,0.0014,0.1084,0.0007
G_484,10,0.01,0.0013,0.1148,0.0006
G_485,4,0.0107,0.0001,0.0674,0.0006
G_486,0,0.01,0.002,0.0906,0.0006
G_487,1,0.014,0.0251,0.1225,0.0008
G_488,1,0.01,0.1205,0.1218,0.0006
G_489,11,0.012,0.0055,0.1141,0.0007
G_49,10,0.012,0.0077,0.1142,0.0007
G_490,10,0.0153,0.0063,0.1012,0.0008
G_491,11,0.0133,0.0077,0.1034,0.0007
G_492,2,0.0107,0.004,0.1065,0.0006
G_493,4,0.0107,0.0016,0.0747,0.0006
G_494,1,0.0147,0.0029,0.1232,0.0008
G_495,11,0.0127,0.001,0.1094,0.0007
G_496,6,0.0127,0.0028,0.1147,0.0007
G_497,10,0.0113,0.004,0.0986,0.0007
G_498,0,0.0113,0.0014,0.0868,0.0006
G_499,1,0.0113,0.0028,0.119,0.0006
G_5,10,0.0107,0.0023,0.0964,0.0006
