node,community,cent_degree,cent_betweenness,cent_closeness,cent_pagerank
132,0,0.024,0.0087,0.1048,0.0008
1320,0,0.0187,0.0195,0.1231,0.0006
1321,5,0.0193,0.0022,0.1231,0.0006
1322,7,0.0247,0.0004,0.0727,0.0007
1323,11,0.0227,0.0002,0.0651,0.0007
1324,4,0.0247,0.0022,0.0737,0.0008
1325,5,0.018,0.0023,0.1232,0.0006
1326,6,0.024,0.0004,0.0885,0.0007
1327,3,0.0247,0.0008,0.1114,0.0007
1328,3,0.0187,0.0001,0.1082,0.0006
1329,0,0.0207,0.0108,0.1013,0.0007
133,5,0.0233,0.0021,0.1244,0.0007
1330,8,0.0233,0.0006,0.1071,0.0007
1331,10,0.026,0.0009,0.1063,0.0008
1332,6,0.024,0.0033,0.0917,0.0007
1333,4,0.0267,0.0025,0.058,0.0008
1334,5,0.0247,0.0041,0.1249,0.0008
1335,0,0.022,0.0304,0.1241,0.0007
1336,6,0.0247,0.0014,0.0958,0.0007
1337,6,0.0247,0.0013,0.1009,0.0007
1338,4,0.02,0.001,0.0653,0.0006
1339,0,0.0187,0.0011,0.1214,0.0006
134,1,0.0207,0.001,0.1121,0.0007
1340,3,0.024,0.0005,0.1055,0.0007
1341,11,0.0227,0.0004,0.0749,0.0007
1342,7,0.0267,0.0025,0.0772,0.0008
1343,0,0.0207,0.0008,0.1126,0.0006
1344,4,0.018,0.0001,0.0707,0.0006
1345,9,0.0193,0.0189,0.1024,0.0006
1346,1,0.0193,0.001,0.1215,0.0006
1347,3,0.0254,0.0008,0.1061,0.0007
1348,6,0.0213,0.0005,0.1,0.0006
1349,3,0.0233,0.0008,0.1096,0.0007
135,6,0.02,0.0158,0.0852,0.0006
1350,11,0.0254,0.0,0.0623,0.0007
1351,7,0.024,0.0002,0.0749,0.0007
1352,11,0.0187,0.0001,0.0663,0.0006
1353,8,0.0227,0.0011,0.1138,0.0007
1354,6,0.0247,0.0002,0.0842,0.0007
1355,3,0.02,0.0005,0.1097,0.0006
1356,8,0.0207,0.0049,0.1186,0.0006
1357,8,0.0213,0.0012,0.1081,0.0006
1358,1,0.0187,0.003,0.1152,0.0006
1359,5,0.0187,0.0076,0.1268,0.0006
136,9,0.018,0.0004,0.1056,0.0006
1360,4,0.018,0.0003,0.0693,0.0006
